Event,Session,Competitor,CompetitorName,Sector1,Sector2,Sector3,Sector4,Speed,LapTime,LocalTime,Lap,Box,Cancelled,CurrentPosition,FinalPosition,SessionPosition,LapsRunningCount,CircuitName,CircuitLength,Constructor,CompetitorDOB,TeamName,Championship,WetWeather,RaceRedFlagNotValid,TeamType,CompetitorType
12,RC1,31,Gerloff Garrett,21665,25382,25622,26039,303.5,138708,16102021 153015001,18,False,False,8,7,7,1210,Villicum,4276,Yamaha,01/08/1995,GRT Yamaha WorldSBK Team,WorldSBK,False,False,R,P
12,RC1,31,Gerloff Garrett,21586,25492,25437,26158,310.4,138673,16102021 153153674,19,False,False,7,7,7,1211,Villicum,4276,Yamaha,01/08/1995,GRT Yamaha WorldSBK Team,WorldSBK,False,False,R,P
12,RC1,31,Gerloff Garrett,21539,25248,25406,26086,309.6,138279,16102021 153331953,20,False,False,7,7,7,1212,Villicum,4276,Yamaha,01/08/1995,GRT Yamaha WorldSBK Team,WorldSBK,False,False,R,P
12,RC1,31,Gerloff Garrett,21458,25326,25700,26192,311.3,138676,16102021 153510629,21,False,False,7,7,7,1213,Villicum,4276,Yamaha,01/08/1995,GRT Yamaha WorldSBK Team,WorldSBK,False,False,R,P
12,RC1,32,Vinales Isaac,26396,26169,27966,26853,296.8,147384,16102021 150211658,1,False,False,18,20,20,1020,Villicum,4276,Kawasaki,06/11/1993,Orelac Racing VerdNatura,WorldSBK,False,False,I,P
12,RC1,32,Vinales Isaac,22142,25718,26271,26693,290.5,140824,16102021 150352482,2,False,False,18,20,20,1021,Villicum,4276,Kawasaki,06/11/1993,Orelac Racing VerdNatura,WorldSBK,False,False,I,P
12,RC1,32,Vinales Isaac,22060,42994,26921,26457,278.5,158432,16102021 150550914,3,False,False,20,20,20,1022,Villicum,4276,Kawasaki,06/11/1993,Orelac Racing VerdNatura,WorldSBK,False,False,I,P
12,RC1,32,Vinales Isaac,21861,25768,25976,26334,297.6,139939,16102021 150730853,4,False,False,20,20,20,1023,Villicum,4276,Kawasaki,06/11/1993,Orelac Racing VerdNatura,WorldSBK,False,False,I,P
12,RC1,32,Vinales Isaac,21755,25856,25952,26366,298.5,139929,16102021 150910782,5,False,False,20,20,20,1024,Villicum,4276,Kawasaki,06/11/1993,Orelac Racing VerdNatura,WorldSBK,False,False,I,P
12,RC1,32,Vinales Isaac,21974,25952,26049,26497,300.1,140472,16102021 151051254,6,False,False,20,20,20,1025,Villicum,4276,Kawasaki,06/11/1993,Orelac Racing VerdNatura,WorldSBK,False,False,I,P
12,RC1,32,Vinales Isaac,21797,26026,25961,26418,299.3,140202,16102021 151231456,7,False,False,20,20,20,1026,Villicum,4276,Kawasaki,06/11/1993,Orelac Racing VerdNatura,WorldSBK,False,False,I,P
12,RC1,32,Vinales Isaac,21874,25713,26447,39466,292.8,153500,16102021 151424956,8,True,False,20,20,20,1027,Villicum,4276,Kawasaki,06/11/1993,Orelac Racing VerdNatura,WorldSBK,False,False,I,P
12,RC1,36,Mercado Leandro,26007,26006,26665,26927,290.5,145605,16102021 150209879,1,False,False,12,16,16,739,Villicum,4276,Honda,15/02/1992,MIE Racing Honda Racing,WorldSBK,False,False,I,P
12,RC1,36,Mercado Leandro,22180,25702,25887,26556,302.6,140325,16102021 150350204,2,False,False,12,16,16,740,Villicum,4276,Honda,15/02/1992,MIE Racing Honda Racing,WorldSBK,False,False,I,P
12,RC1,36,Mercado Leandro,22115,25868,26109,27376,298.5,141468,16102021 150531672,3,False,False,13,16,16,741,Villicum,4276,Honda,15/02/1992,MIE Racing Honda Racing,WorldSBK,False,False,I,P
12,RC1,36,Mercado Leandro,22178,25965,26805,26593,298.5,141541,16102021 150713213,4,False,False,15,16,16,742,Villicum,4276,Honda,15/02/1992,MIE Racing Honda Racing,WorldSBK,False,False,I,P
12,RC1,36,Mercado Leandro,21950,25635,26115,26552,301.8,140252,16102021 150853465,5,False,False,15,16,16,743,Villicum,4276,Honda,15/02/1992,MIE Racing Honda Racing,WorldSBK,False,False,I,P
12,RC1,36,Mercado Leandro,22439,25771,25973,26436,302.6,140619,16102021 151034084,6,False,False,15,16,16,744,Villicum,4276,Honda,15/02/1992,MIE Racing Honda Racing,WorldSBK,False,False,I,P
12,RC1,36,Mercado Leandro,21955,25876,26120,26625,301.8,140576,16102021 151214660,7,False,False,15,16,16,745,Villicum,4276,Honda,15/02/1992,MIE Racing Honda Racing,WorldSBK,False,False,I,P
12,RC1,36,Mercado Leandro,21983,25741,26148,26510,295.2,140382,16102021 151355042,8,False,False,15,16,16,746,Villicum,4276,Honda,15/02/1992,MIE Racing Honda Racing,WorldSBK,False,False,I,P
12,RC1,36,Mercado Leandro,22112,25682,26167,27184,296.8,141145,16102021 151536187,9,False,False,16,16,16,747,Villicum,4276,Honda,15/02/1992,MIE Racing Honda Racing,WorldSBK,False,False,I,P
12,RC1,36,Mercado Leandro,21836,25754,25994,26472,301.8,140056,16102021 151716243,10,False,False,16,16,16,748,Villicum,4276,Honda,15/02/1992,MIE Racing Honda Racing,WorldSBK,False,False,I,P
12,RC1,36,Mercado Leandro,21826,25629,26134,26511,292.0,140100,16102021 151856343,11,False,False,16,16,16,749,Villicum,4276,Honda,15/02/1992,MIE Racing Honda Racing,WorldSBK,False,False,I,P
12,RC1,36,Mercado Leandro,21853,25686,26161,26508,299.3,140208,16102021 152036551,12,False,False,16,16,16,750,Villicum,4276,Honda,15/02/1992,MIE Racing Honda Racing,WorldSBK,False,False,I,P
12,RC1,36,Mercado Leandro,21867,25623,26193,26523,301.8,140206,16102021 152216757,13,False,False,16,16,16,751,Villicum,4276,Honda,15/02/1992,MIE Racing Honda Racing,WorldSBK,False,False,I,P
12,RC1,36,Mercado Leandro,21762,25680,26187,26696,300.1,140325,16102021 152357082,14,False,False,16,16,16,752,Villicum,4276,Honda,15/02/1992,MIE Racing Honda Racing,WorldSBK,False,False,I,P
12,RC1,36,Mercado Leandro,22090,25860,26195,26648,297.6,140793,16102021 152537875,15,False,False,16,16,16,753,Villicum,4276,Honda,15/02/1992,MIE Racing Honda Racing,WorldSBK,False,False,I,P
12,RC1,36,Mercado Leandro,21876,25703,26232,26595,296.0,140406,16102021 152718281,16,False,False,16,16,16,754,Villicum,4276,Honda,15/02/1992,MIE Racing Honda Racing,WorldSBK,False,False,I,P
12,RC1,36,Mercado Leandro,21843,25827,26153,26594,297.6,140417,16102021 152858698,17,False,False,16,16,16,755,Villicum,4276,Honda,15/02/1992,MIE Racing Honda Racing,WorldSBK,False,False,I,P
12,RC1,36,Mercado Leandro,22018,25738,26205,26673,296.0,140634,16102021 153039332,18,False,False,16,16,16,756,Villicum,4276,Honda,15/02/1992,MIE Racing Honda Racing,WorldSBK,False,False,I,P
12,RC1,36,Mercado Leandro,22048,25870,26099,26647,298.5,140664,16102021 153219996,19,False,False,16,16,16,757,Villicum,4276,Honda,15/02/1992,MIE Racing Honda Racing,WorldSBK,False,False,I,P
12,RC1,36,Mercado Leandro,22031,25885,26495,26603,301.0,141014,16102021 153401010,20,False,False,16,16,16,758,Villicum,4276,Honda,15/02/1992,MIE Racing Honda Racing,WorldSBK,False,False,I,P
12,RC1,36,Mercado Leandro,22203,25803,26412,26841,296.8,141259,16102021 153542269,21,False,False,16,16,16,759,Villicum,4276,Honda,15/02/1992,MIE Racing Honda Racing,WorldSBK,False,False,I,P
12,RC1,39,Solorza Marco,27371,26878,27096,27369,279.2,148714,16102021 150212988,1,False,False,20,18,18,56,Villicum,4276,Kawasaki,26/06/1987,OUTDO TPR Team Pedercini Racing,WorldSBK,False,False,I,S
12,RC1,39,Solorza Marco,22503,26474,26674,27067,292.0,142718,16102021 150355706,2,False,False,20,18,18,57,Villicum,4276,Kawasaki,26/06/1987,OUTDO TPR Team Pedercini Racing,WorldSBK,False,False,I,S
12,RC1,39,Solorza Marco,22614,26484,26355,27132,286.6,142585,16102021 150538291,3,False,False,18,18,18,58,Villicum,4276,Kawasaki,26/06/1987,OUTDO TPR Team Pedercini Racing,WorldSBK,False,False,I,S
12,RC1,39,Solorza Marco,22436,26456,26466,27017,287.4,142375,16102021 150720666,4,False,False,19,18,18,59,Villicum,4276,Kawasaki,26/06/1987,OUTDO TPR Team Pedercini Racing,WorldSBK,False,False,I,S
12,RC1,39,Solorza Marco,22322,26333,26258,27374,289.7,142287,16102021 150902953,5,False,False,19,18,18,60,Villicum,4276,Kawasaki,26/06/1987,OUTDO TPR Team Pedercini Racing,WorldSBK,False,False,I,S
12,RC1,39,Solorza Marco,22852,26436,26289,27189,291.2,142766,16102021 151045719,6,False,False,19,18,18,61,Villicum,4276,Kawasaki,26/06/1987,OUTDO TPR Team Pedercini Racing,WorldSBK,False,False,I,S
12,RC1,39,Solorza Marco,22595,26522,27412,27411,291.2,143940,16102021 151229659,7,False,False,18,18,18,62,Villicum,4276,Kawasaki,26/06/1987,OUTDO TPR Team Pedercini Racing,WorldSBK,False,False,I,S
12,RC1,39,Solorza Marco,22603,26664,26828,27205,286.6,143300,16102021 151412959,8,False,False,18,18,18,63,Villicum,4276,Kawasaki,26/06/1987,OUTDO TPR Team Pedercini Racing,WorldSBK,False,False,I,S
12,RC1,39,Solorza Marco,22456,26658,26712,27391,288.1,143217,16102021 151556176,9,False,False,18,18,18,64,Villicum,4276,Kawasaki,26/06/1987,OUTDO TPR Team Pedercini Racing,WorldSBK,False,False,I,S
12,RC1,39,Solorza Marco,22447,26709,26500,27208,286.6,142864,16102021 151739040,10,False,False,18,18,18,65,Villicum,4276,Kawasaki,26/06/1987,OUTDO TPR Team Pedercini Racing,WorldSBK,False,False,I,S
12,RC1,39,Solorza Marco,22474,26530,26819,27280,285.9,143103,16102021 151922143,11,False,False,18,18,18,66,Villicum,4276,Kawasaki,26/06/1987,OUTDO TPR Team Pedercini Racing,WorldSBK,False,False,I,S
12,RC1,39,Solorza Marco,22340,26555,26610,27119,289.7,142624,16102021 152104767,12,False,False,18,18,18,67,Villicum,4276,Kawasaki,26/06/1987,OUTDO TPR Team Pedercini Racing,WorldSBK,False,False,I,S
12,RC1,39,Solorza Marco,22307,26560,26506,27330,289.7,142703,16102021 152247470,13,False,False,18,18,18,68,Villicum,4276,Kawasaki,26/06/1987,OUTDO TPR Team Pedercini Racing,WorldSBK,False,False,I,S
12,RC1,39,Solorza Marco,22384,26686,26519,27566,288.1,143155,16102021 152430625,14,False,False,18,18,18,69,Villicum,4276,Kawasaki,26/06/1987,OUTDO TPR Team Pedercini Racing,WorldSBK,False,False,I,S
12,RC1,39,Solorza Marco,22462,26534,26546,27154,286.6,142696,16102021 152613321,15,False,False,18,18,18,70,Villicum,4276,Kawasaki,26/06/1987,OUTDO TPR Team Pedercini Racing,WorldSBK,False,False,I,S
12,RC1,39,Solorza Marco,22431,26611,26603,27121,286.6,142766,16102021 152756087,16,False,False,18,18,18,71,Villicum,4276,Kawasaki,26/06/1987,OUTDO TPR Team Pedercini Racing,WorldSBK,False,False,I,S
12,RC1,39,Solorza Marco,22434,26551,26531,27298,287.4,142814,16102021 152938901,17,False,False,18,18,18,72,Villicum,4276,Kawasaki,26/06/1987,OUTDO TPR Team Pedercini Racing,WorldSBK,False,False,I,S
12,RC1,39,Solorza Marco,22632,26827,26808,27280,284.4,143547,16102021 153122448,18,False,False,18,18,18,73,Villicum,4276,Kawasaki,26/06/1987,OUTDO TPR Team Pedercini Racing,WorldSBK,False,False,I,S
12,RC1,39,Solorza Marco,22499,26657,26858,27334,291.2,143348,16102021 153305796,19,False,False,18,18,18,74,Villicum,4276,Kawasaki,26/06/1987,OUTDO TPR Team Pedercini Racing,WorldSBK,False,False,I,S
12,RC1,39,Solorza Marco,22657,26721,26989,27360,286.6,143727,16102021 153449523,20,False,False,18,18,18,75,Villicum,4276,Kawasaki,26/06/1987,OUTDO TPR Team Pedercini Racing,WorldSBK,False,False,I,S
12,RC1,39,Solorza Marco,22797,26727,26908,27224,282.9,143656,16102021 153633179,21,False,False,18,18,18,76,Villicum,4276,Kawasaki,26/06/1987,OUTDO TPR Team Pedercini Racing,WorldSBK,False,False,I,S
12,RC1,45,Redding Scott,38778,25836,25768,26218,304.3,156600,16102021 150220874,1,False,False,21,9,9,1289,Villicum,4276,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
12,RC1,45,Redding Scott,21529,25514,25682,26186,306.1,138911,16102021 150359785,2,False,False,21,9,9,1290,Villicum,4276,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
12,RC1,45,Redding Scott,21910,25507,25660,26065,306.1,139142,16102021 150538927,3,False,False,19,9,9,1291,Villicum,4276,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
12,RC1,45,Redding Scott,21932,25630,25797,26180,303.5,139539,16102021 150718466,4,False,False,17,9,9,1292,Villicum,4276,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
12,RC1,45,Redding Scott,21553,25479,25572,26153,306.9,138757,16102021 150857223,5,False,False,17,9,9,1293,Villicum,4276,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
12,RC1,45,Redding Scott,21757,25449,25770,26260,311.3,139236,16102021 151036459,6,False,False,17,9,9,1294,Villicum,4276,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
12,RC1,45,Redding Scott,21739,25587,25800,26206,307.8,139332,16102021 151215791,7,False,False,17,9,9,1295,Villicum,4276,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
12,RC1,45,Redding Scott,21906,25477,25831,26143,307.8,139357,16102021 151355148,8,False,False,16,9,9,1296,Villicum,4276,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
12,RC1,45,Redding Scott,21677,25436,25725,26034,306.9,138872,16102021 151534020,9,False,False,15,9,9,1297,Villicum,4276,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
12,RC1,45,Redding Scott,21657,25441,25667,26078,306.9,138843,16102021 151712863,10,False,False,14,9,9,1298,Villicum,4276,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
12,RC1,45,Redding Scott,21532,25360,25619,26001,306.9,138512,16102021 151851375,11,False,False,14,9,9,1299,Villicum,4276,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
12,RC1,45,Redding Scott,21580,25307,25686,26096,311.3,138669,16102021 152030044,12,False,False,14,9,9,1300,Villicum,4276,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
12,RC1,45,Redding Scott,21551,25427,25713,26052,311.3,138743,16102021 152208787,13,False,False,14,9,9,1301,Villicum,4276,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
12,RC1,45,Redding Scott,21630,25293,25755,26263,307.8,138941,16102021 152347728,14,False,False,13,9,9,1302,Villicum,4276,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
12,RC1,45,Redding Scott,21670,25389,26286,26405,299.3,139750,16102021 152527478,15,False,False,11,9,9,1303,Villicum,4276,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
12,RC1,45,Redding Scott,21623,25440,25796,26181,305.2,139040,16102021 152706518,16,False,False,10,9,9,1304,Villicum,4276,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
12,RC1,45,Redding Scott,21643,25428,25639,26133,307.8,138843,16102021 152845361,17,False,False,10,9,9,1305,Villicum,4276,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
12,RC1,45,Redding Scott,21655,25325,25736,26218,308.7,138934,16102021 153024295,18,False,False,10,9,9,1306,Villicum,4276,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
12,RC1,45,Redding Scott,21587,25351,25583,26095,308.7,138616,16102021 153202911,19,False,False,9,9,9,1307,Villicum,4276,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
12,RC1,45,Redding Scott,21499,25407,25801,26144,309.6,138851,16102021 153341762,20,False,False,9,9,9,1308,Villicum,4276,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
12,RC1,45,Redding Scott,21662,25455,25748,26302,307.8,139167,16102021 153520929,21,False,False,9,9,9,1309,Villicum,4276,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
12,RC1,47,Bassani Axel,25249,25284,26116,26209,306.1,142858,16102021 150207132,1,False,False,5,5,5,1271,Villicum,4276,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
12,RC1,47,Bassani Axel,21645,25595,25655,26218,300.1,139113,16102021 150346245,2,False,False,4,5,5,1272,Villicum,4276,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
12,RC1,47,Bassani Axel,21637,25274,25641,26138,309.6,138690,16102021 150524935,3,False,False,4,5,5,1273,Villicum,4276,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
12,RC1,47,Bassani Axel,21642,25286,25485,26195,309.6,138608,16102021 150703543,4,False,False,3,5,5,1274,Villicum,4276,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
12,RC1,47,Bassani Axel,21870,25465,25597,26246,307.8,139178,16102021 150842721,5,False,False,3,5,5,1275,Villicum,4276,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
12,RC1,47,Bassani Axel,21550,25279,25673,26293,309.6,138795,16102021 151021516,6,False,False,3,5,5,1276,Villicum,4276,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
12,RC1,47,Bassani Axel,21695,25362,25658,26432,308.7,139147,16102021 151200663,7,False,False,3,5,5,1277,Villicum,4276,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
12,RC1,47,Bassani Axel,21599,25325,25861,26244,306.9,139029,16102021 151339692,8,False,False,3,5,5,1278,Villicum,4276,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
12,RC1,47,Bassani Axel,21574,25332,25629,26139,305.2,138674,16102021 151518366,9,False,False,3,5,5,1279,Villicum,4276,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
12,RC1,47,Bassani Axel,21561,25442,25698,26266,304.3,138967,16102021 151657333,10,False,False,3,5,5,1280,Villicum,4276,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
12,RC1,47,Bassani Axel,21603,25500,25677,26285,306.9,139065,16102021 151836398,11,False,False,3,5,5,1281,Villicum,4276,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
12,RC1,47,Bassani Axel,21576,25394,25911,26375,306.1,139256,16102021 152015654,12,False,False,4,5,5,1282,Villicum,4276,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
12,RC1,47,Bassani Axel,21546,25372,25676,26207,307.8,138801,16102021 152154455,13,False,False,4,5,5,1283,Villicum,4276,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
12,RC1,47,Bassani Axel,21696,25248,25774,26276,312.2,138994,16102021 152333449,14,False,False,4,5,5,1284,Villicum,4276,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
12,RC1,47,Bassani Axel,21615,25355,25791,26465,311.3,139226,16102021 152512675,15,False,False,4,5,5,1285,Villicum,4276,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
12,RC1,47,Bassani Axel,21568,25444,25610,26257,306.1,138879,16102021 152651554,16,False,False,4,5,5,1286,Villicum,4276,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
12,RC1,47,Bassani Axel,21584,25321,25798,26324,306.9,139027,16102021 152830581,17,False,False,4,5,5,1287,Villicum,4276,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
12,RC1,47,Bassani Axel,21693,25669,25886,26402,305.2,139650,16102021 153010231,18,False,False,5,5,5,1288,Villicum,4276,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
12,RC1,47,Bassani Axel,21669,25259,25746,26208,306.1,138882,16102021 153149113,19,False,False,5,5,5,1289,Villicum,4276,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
12,RC1,47,Bassani Axel,21648,25308,25826,26374,308.7,139156,16102021 153328269,20,False,False,5,5,5,1290,Villicum,4276,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
12,RC1,47,Bassani Axel,21720,25412,25996,26336,303.5,139464,16102021 153507733,21,False,False,5,5,5,1291,Villicum,4276,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
12,RC1,50,Laverty Eugene,25737,25661,26571,26443,296.8,144412,16102021 150208686,1,False,False,9,13,13,647,Villicum,4276,BMW,03/06/1986,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,S
12,RC1,50,Laverty Eugene,22000,25655,26026,26422,291.2,140103,16102021 150348789,2,False,False,9,13,13,648,Villicum,4276,BMW,03/06/1986,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,S
12,RC1,50,Laverty Eugene,21816,25478,26043,26180,294.4,139517,16102021 150528306,3,False,False,9,13,13,649,Villicum,4276,BMW,03/06/1986,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,S
12,RC1,50,Laverty Eugene,21839,25340,26093,26343,296.0,139615,16102021 150707921,4,False,False,9,13,13,650,Villicum,4276,BMW,03/06/1986,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,S
12,RC1,50,Laverty Eugene,21990,25366,26020,26338,298.5,139714,16102021 150847635,5,False,False,8,13,13,651,Villicum,4276,BMW,03/06/1986,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,S
12,RC1,50,Laverty Eugene,21715,25463,26056,26404,305.2,139638,16102021 151027273,6,False,False,8,13,13,652,Villicum,4276,BMW,03/06/1986,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,S
12,RC1,50,Laverty Eugene,21834,25543,25921,26364,306.1,139662,16102021 151206935,7,False,False,8,13,13,653,Villicum,4276,BMW,03/06/1986,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,S
12,RC1,50,Laverty Eugene,21767,25586,26140,26275,301.8,139768,16102021 151346703,8,False,False,8,13,13,654,Villicum,4276,BMW,03/06/1986,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,S
12,RC1,50,Laverty Eugene,21866,26223,26372,26410,298.5,140871,16102021 151527574,9,False,False,10,13,13,655,Villicum,4276,BMW,03/06/1986,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,S
12,RC1,50,Laverty Eugene,21788,25634,25992,26420,297.6,139834,16102021 151707408,10,False,False,10,13,13,656,Villicum,4276,BMW,03/06/1986,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,S
12,RC1,50,Laverty Eugene,21813,25613,25931,26292,304.3,139649,16102021 151847057,11,False,False,10,13,13,657,Villicum,4276,BMW,03/06/1986,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,S
12,RC1,50,Laverty Eugene,21893,25604,25993,26413,305.2,139903,16102021 152026960,12,False,False,10,13,13,658,Villicum,4276,BMW,03/06/1986,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,S
12,RC1,50,Laverty Eugene,21989,25451,26077,26400,306.9,139917,16102021 152206877,13,False,False,10,13,13,659,Villicum,4276,BMW,03/06/1986,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,S
12,RC1,50,Laverty Eugene,21868,25567,26183,26357,309.6,139975,16102021 152346852,14,False,False,10,13,13,660,Villicum,4276,BMW,03/06/1986,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,S
12,RC1,50,Laverty Eugene,22043,25612,26453,26468,302.6,140576,16102021 152527428,15,False,False,10,13,13,661,Villicum,4276,BMW,03/06/1986,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,S
12,RC1,50,Laverty Eugene,22142,25621,26757,26602,299.3,141122,16102021 152708550,16,False,False,12,13,13,662,Villicum,4276,BMW,03/06/1986,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,S
12,RC1,50,Laverty Eugene,21930,25561,26350,26564,296.0,140405,16102021 152848955,17,False,False,12,13,13,663,Villicum,4276,BMW,03/06/1986,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,S
12,RC1,50,Laverty Eugene,21978,25821,26517,26714,294.4,141030,16102021 153029985,18,False,False,13,13,13,664,Villicum,4276,BMW,03/06/1986,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,S
12,RC1,50,Laverty Eugene,21974,25473,26165,26440,302.6,140052,16102021 153210037,19,False,False,13,13,13,665,Villicum,4276,BMW,03/06/1986,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,S
12,RC1,50,Laverty Eugene,21985,25522,26125,26526,301.0,140158,16102021 153350195,20,False,False,13,13,13,666,Villicum,4276,BMW,03/06/1986,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,S
12,RC1,50,Laverty Eugene,22009,25581,26323,26717,291.2,140630,16102021 153530825,21,False,False,13,13,13,667,Villicum,4276,BMW,03/06/1986,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,S
12,RC1,53,Rabat Tito,26564,26019,27003,26633,292.0,146219,16102021 150210493,1,False,False,14,11,11,1059,Villicum,4276,Kawasaki,25/05/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,S
12,RC1,53,Rabat Tito,21877,25806,25934,26429,300.1,140046,16102021 150350539,2,False,False,13,11,11,1060,Villicum,4276,Kawasaki,25/05/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,S
12,RC1,53,Rabat Tito,21962,25833,26217,26404,288.1,140416,16102021 150530955,3,False,False,11,11,11,1061,Villicum,4276,Kawasaki,25/05/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,S
12,RC1,53,Rabat Tito,22103,25958,25994,26598,297.6,140653,16102021 150711608,4,False,False,12,11,11,1062,Villicum,4276,Kawasaki,25/05/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,S
12,RC1,53,Rabat Tito,21772,25823,25936,26489,301.0,140020,16102021 150851628,5,False,False,12,11,11,1063,Villicum,4276,Kawasaki,25/05/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,S
12,RC1,53,Rabat Tito,21718,25716,25780,26576,304.3,139790,16102021 151031418,6,False,False,12,11,11,1064,Villicum,4276,Kawasaki,25/05/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,S
12,RC1,53,Rabat Tito,21753,25784,25839,26526,301.8,139902,16102021 151211320,7,False,False,12,11,11,1065,Villicum,4276,Kawasaki,25/05/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,S
12,RC1,53,Rabat Tito,21664,25842,25931,26407,300.1,139844,16102021 151351164,8,False,False,12,11,11,1066,Villicum,4276,Kawasaki,25/05/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,S
12,RC1,53,Rabat Tito,21867,25883,25964,26528,299.3,140242,16102021 151531406,9,False,False,13,11,11,1067,Villicum,4276,Kawasaki,25/05/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,S
12,RC1,53,Rabat Tito,21690,25694,25879,26444,300.1,139707,16102021 151711113,10,False,False,13,11,11,1068,Villicum,4276,Kawasaki,25/05/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,S
12,RC1,53,Rabat Tito,21659,25667,25629,26283,301.8,139238,16102021 151850351,11,False,False,13,11,11,1069,Villicum,4276,Kawasaki,25/05/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,S
